cls,conf,correct,class
1,0.17700156569480896,False,(
1,0.17456482350826263,False,(
1,0.1393490880727768,False,(
1,0.1353677213191986,False,(
2,0.1284262090921402,False,)
2,0.9995458722114563,True,)
1,0.9992368221282959,True,(
8,0.9971188306808472,True,+
50,0.9875757694244385,True,f
1,0.9828465580940247,True,(
18,0.9582968950271606,True,1
58,0.9487570524215698,True,n
2,0.9223624467849731,True,)
18,0.7818838357925415,True,1
68,0.6711864471435547,True,x
9,0.4569319486618042,False,-
9,0.45383214950561523,False,-
9,0.4012579619884491,False,-
9,0.344093918800354,False,-
13,0.3370756208896637,True,=
2,0.3362864553928375,False,)
58,0.24947074055671692,False,n
9,0.24512076377868652,False,-
68,0.21319279074668884,False,x
74,0.18020683526992798,False,\sin
77,0.9995244741439819,True,\lim
2,0.9968578815460205,True,)
13,0.9962393045425415,True,=
1,0.9961755275726318,True,(
14,0.9803711175918579,True,\rightarrow
56,0.975947916507721,True,l
68,0.9568672180175781,True,x
50,0.8914827108383179,True,f
45,0.876118540763855,True,a
68,0.835387647151947,True,x
19,0.9991501569747925,True,2
19,0.9983465671539307,True,2
37,0.9466409683227539,True,N
2,0.9907123446464539,True,)
1,0.9861252903938293,True,(
2,0.9858032464981079,True,)
18,0.9654396772384644,True,1
8,0.9580708742141724,True,+
19,0.9409882426261902,True,2
55,0.8932507634162903,True,k
13,0.8519544005393982,True,=
36,0.8185244798660278,True,M
9,0.7922822833061218,False,-
18,0.6184989213943481,True,1
9,0.436516672372818,False,-
58,0.41115936636924744,True,n
1,0.3266836404800415,True,(
58,0.26255208253860474,True,n
58,0.2572058439254761,False,n
55,0.2208060622215271,True,k
57,0.9560366868972778,True,m
58,0.8966524600982666,False,n
56,0.8786033987998962,True,l
15,0.7832289934158325,True,","
44,0.7141449451446533,True,Y
56,0.5451671481132507,True,l
13,0.9996107220649719,True,=
60,0.9791479110717773,True,p
30,0.836632251739502,True,E
47,0.28698983788490295,True,c
1,0.9945390820503235,True,(
89,0.9742076396942139,True,\alpha
100,0.8640568852424622,True,\sqrt
2,0.7298721671104431,True,)
13,0.7290693521499634,True,=
73,0.6033994555473328,True,\cos
34,0.49707671999931335,True,I
20,0.4682733118534088,False,3
18,0.3879932761192322,False,1
22,0.31595316529273987,False,5
19,0.3158520460128784,False,2
19,0.27742356061935425,False,2
18,0.21662726998329163,False,1
19,0.9989135265350342,True,2
76,0.9820647835731506,True,\theta
9,0.932996928691864,False,-
30,0.6817870140075684,True,E
8,0.9345502257347107,False,+
8,0.9000974893569946,False,+
18,0.7020608186721802,False,1
9,0.6738523244857788,False,-
8,0.6631069779396057,False,+
9,0.6571599841117859,False,-
18,0.6532283425331116,False,1
18,0.5530137419700623,False,1
2,0.5389548540115356,False,)
1,0.51918625831604,False,(
19,0.5153207182884216,True,2
8,0.5055992603302002,False,+
18,0.47710180282592773,False,1
18,0.4681457281112671,False,1
2,0.45689165592193604,True,)
8,0.4370071589946747,False,+
19,0.40817955136299133,False,2
8,0.4006650149822235,False,+
18,0.3524189889431,False,1
19,0.33602651953697205,False,2
2,0.3269363343715668,False,)
1,0.3235406279563904,True,(
21,0.27464550733566284,False,4
21,0.24539969861507416,False,4
19,0.22943609952926636,False,2
45,0.22542056441307068,False,a
18,0.21633882820606232,False,1
1,0.181863471865654,False,(
45,0.1751166433095932,False,a
21,0.1696992665529251,False,4
69,0.1602640151977539,False,y
19,0.1508321911096573,False,2
8,0.14655862748622894,False,+
8,0.13954782485961914,False,+
1,0.12003406137228012,False,(
69,0.1052168607711792,False,y
2,0.10329825431108475,False,)
13,0.9961622953414917,True,=
38,0.973289966583252,True,P
38,0.8553376793861389,True,P
9,0.7809557914733887,False,-
66,0.7781583666801453,False,v
58,0.7383604645729065,True,n
21,0.5192794799804688,False,4
42,0.5101312398910522,True,V
60,0.9907345771789551,True,p
18,0.9778856039047241,True,1
82,0.9326717257499695,True,\gt
61,0.7932864427566528,True,q
9,0.7450615167617798,False,-
26,0.7221134901046753,False,9
60,0.6699724197387695,False,p
9,0.6199436187744141,True,-
8,0.6123725175857544,True,+
45,0.462535560131073,True,a
9,0.23931880295276642,False,-
1,0.998320996761322,True,(
77,0.9950681924819946,True,\lim
1,0.9945764541625977,True,(
14,0.9542074799537659,True,\rightarrow
64,0.9493952989578247,False,t
64,0.8411272168159485,True,t
13,0.8404081463813782,True,=
2,0.7112940549850464,True,)
64,0.6410434246063232,False,t
68,0.6292930841445923,True,x
2,0.6258485913276672,True,)
71,0.5825899243354797,True,\infty
68,0.3781648278236389,True,x
72,0.18207216262817383,False,\pi
39,0.9782332181930542,True,R
84,0.9324524402618408,True,\lt
84,0.852927029132843,True,\lt
61,0.7295266389846802,True,q
18,0.6525304913520813,True,1
56,0.608554482460022,True,l
17,0.5315712690353394,True,0
51,0.514710545539856,True,g
9,0.39588966965675354,False,-
9,0.22775764763355255,False,-
68,0.9993985891342163,False,x
68,0.9990336894989014,False,x
2,0.980983555316925,False,)
13,0.7315426468849182,True,=
4,0.6516610980033875,True,]
69,0.5833576917648315,False,y
44,0.5571141839027405,True,Y
98,0.45318278670310974,True,\prime
1,0.24761514365673065,False,(
1,0.9965507984161377,True,(
2,0.9791358113288879,False,)
1,0.9739072322845459,False,(
2,0.9497919678688049,False,)
19,0.9472322463989258,True,2
13,0.9416716694831848,True,=
2,0.8972591161727905,False,)
69,0.85700523853302,False,y
2,0.8355291485786438,True,)
68,0.8130768537521362,False,x
13,0.7889233827590942,True,=
31,0.5143967270851135,False,F
1,0.4879572093486786,False,(
9,0.44607627391815186,False,-
68,0.4174033999443054,False,x
66,0.41485318541526794,False,v
30,0.37658247351646423,True,E
9,0.33554068207740784,False,-
95,0.2576649487018585,True,\mu
19,0.9464507699012756,True,2
9,0.912817656993866,True,-
66,0.8925081491470337,False,v
8,0.8500584363937378,True,+
19,0.8298186659812927,True,2
9,0.8288829326629639,False,-
69,0.7795979380607605,False,y
9,0.7088620066642761,False,-
91,0.6731610298156738,True,\gamma
9,0.602372407913208,False,-
91,0.5903448462486267,True,\gamma
38,0.5084901452064514,True,P
60,0.42704859375953674,False,p
18,0.35454145073890686,False,1
18,0.314878910779953,False,1
18,0.2571175992488861,False,1
9,0.25180503726005554,False,-
19,0.11475817859172821,False,2
15,0.9885780811309814,True,","
17,0.9437176585197449,True,0
40,0.8489723205566406,True,S
19,0.7660638093948364,True,2
67,0.5390104055404663,True,w
13,0.9998354911804199,True,=
17,0.991909921169281,True,0
17,0.8671777844429016,False,0
18,0.672346830368042,False,1
2,0.999948263168335,True,)
1,0.9993226528167725,True,(
30,0.9955908060073853,True,E
60,0.784626305103302,False,p
19,0.9857950210571289,True,2
57,0.965868353843689,True,m
30,0.9631721377372742,True,E
50,0.9307785034179688,False,f
19,0.8809510469436646,True,2
9,0.8345263600349426,False,-
13,0.8036154508590698,True,=
13,0.7119361758232117,True,=
18,0.6707231402397156,True,1
19,0.5571460127830505,False,2
31,0.5008073449134827,True,F
10,0.4989972710609436,True,\times
66,0.43571797013282776,True,v
19,0.20786507427692413,False,2
69,0.999428927898407,True,y
13,0.9957089424133301,True,=
61,0.893840491771698,True,q
19,0.7517306208610535,True,2
100,0.7080176472663879,True,\sqrt
9,0.5391650795936584,True,-
39,0.9955587387084961,True,R
2,0.9740971326828003,True,)
31,0.9303902983665466,True,F
1,0.7210598587989807,True,(
17,0.5943227410316467,False,0
89,0.9986661672592163,True,\alpha
89,0.9969882369041443,True,\alpha
18,0.9589763283729553,True,1
9,0.812641441822052,False,-
9,0.8071784973144531,True,-
17,0.7917069792747498,False,0
13,0.7262076735496521,True,=
66,0.5136492848396301,False,v
66,0.49668067693710327,False,v
9,0.43564605712890625,True,-
9,0.35922032594680786,False,-
9,0.19602440297603607,False,-
13,0.9054309725761414,True,=
63,0.8109657168388367,True,s
19,0.7321187257766724,False,2
9,0.7165051102638245,True,-
42,0.6769231557846069,True,V
18,0.4221963882446289,False,1
66,0.42106688022613525,False,v
1,0.22719383239746094,False,(
65,0.12493191659450531,False,u
50,0.9998350143432617,True,f
19,0.9986189603805542,True,2
65,0.9755609035491943,True,u
18,0.9694054126739502,True,1
65,0.9575921893119812,True,u
2,0.7440935373306274,True,)
13,0.6851524114608765,True,=
1,0.49426737427711487,True,(
48,0.9818639755249023,True,d
13,0.909298837184906,True,=
18,0.7361615300178528,False,1
95,0.6448512077331543,True,\mu
53,0.15892642736434937,True,i
55,0.9974574446678162,True,k
67,0.9879260063171387,True,w
69,0.9864875674247742,True,y
8,0.8731899261474609,False,+
8,0.8045843839645386,True,+
61,0.7862234711647034,True,q
8,0.6595353484153748,True,+
1,0.6211839914321899,False,(
13,0.6190246343612671,True,=
19,0.556265652179718,False,2
69,0.4426189959049225,False,y
68,0.4008817970752716,True,x
8,0.1075180172920227,False,+
100,0.999943733215332,True,\sqrt
25,0.99894779920578,True,8
20,0.9967292547225952,True,3
45,0.9949876070022583,True,a
39,0.991442859172821,True,R
13,0.9183974266052246,True,=
9,0.7816221117973328,False,-
9,0.45939087867736816,False,-
18,0.9999042749404907,True,1
2,0.9987616539001465,True,)
50,0.9972230195999146,True,f
1,0.9968020915985107,True,(
65,0.9797770380973816,True,u
58,0.9649074077606201,True,n
65,0.8920922875404358,True,u
58,0.8073384165763855,False,n
8,0.6056221127510071,True,+
13,0.3747198283672333,True,=
17,0.9957475066184998,True,0
40,0.7240018248558044,True,S
13,0.5413926839828491,True,=
16,0.26220420002937317,False,.
46,0.9992945194244385,True,b
46,0.9985887408256531,True,b
46,0.9822039604187012,True,b
39,0.9705997109413147,True,R
19,0.9444153904914856,True,2
68,0.8838284015655518,False,x
19,0.838552713394165,True,2
13,0.8201227188110352,True,=
15,0.6635458469390869,False,","
9,0.6342820525169373,False,-
9,0.6109963059425354,False,-
19,0.5645622611045837,False,2
53,0.552092969417572,False,i
18,0.5275987982749939,False,1
15,0.5060327649116516,False,","
9,0.477219820022583,True,-
45,0.4738325774669647,True,a
46,0.4703650176525116,True,b
45,0.4291936159133911,True,a
18,0.272165447473526,False,1
9,0.26344773173332214,False,-
0,0.23214024305343628,False,!
9,0.1778443455696106,False,-
15,0.17142321169376373,False,","
9,0.1652626097202301,False,-
9,0.16096913814544678,False,-
46,0.12791912257671356,False,b
18,0.10851961374282837,False,1
20,0.9998961687088013,True,3
35,0.9954347014427185,True,L
96,0.9946833252906799,True,\phi
13,0.9927474856376648,True,=
27,0.9891477823257446,True,A
36,0.9860509037971497,True,M
34,0.979713499546051,True,I
9,0.9585710763931274,True,-
30,0.7185486555099487,True,E
17,0.39471957087516785,True,0
9,0.19669808447360992,False,-
100,0.999711811542511,True,\sqrt
45,0.9984264373779297,True,a
68,0.9957463145256042,True,x
68,0.9428662061691284,False,x
7,0.6937658786773682,True,|
13,0.5543774366378784,True,=
47,0.15007047355175018,False,c
1,0.9828910827636719,True,(
2,0.9457376599311829,True,)
20,0.9006473422050476,True,3
32,0.7908819317817688,True,G
58,0.6243966817855835,False,n
0,0.5661454200744629,False,!
17,0.5117764472961426,True,0
62,0.5021399259567261,True,r
57,0.4906567931175232,False,m
17,0.4503982663154602,True,0
13,0.4020046591758728,True,=
20,0.3936690092086792,True,3
13,0.9988898634910583,True,=
49,0.9957495927810669,True,e
72,0.9928887486457825,True,\pi
18,0.9902620911598206,True,1
66,0.9687965512275696,True,v
19,0.9580286145210266,True,2
9,0.9026532173156738,False,-
26,0.5207347869873047,True,9
9,0.29110828042030334,True,-
9,0.2540344297885895,False,-
18,0.1410028487443924,False,1
18,0.9983015060424805,True,1
18,0.9968735575675964,True,1
100,0.9667264223098755,True,\sqrt
13,0.9453710317611694,True,=
9,0.9446237087249756,False,-
18,0.9300756454467773,False,1
70,0.8962435126304626,True,z
19,0.8654260635375977,True,2
9,0.8133687376976013,False,-
19,0.7546214461326599,False,2
8,0.7333046197891235,True,+
9,0.6520103216171265,False,-
47,0.42186278104782104,True,c
60,0.2676748037338257,False,p
18,0.2567701041698456,False,1
18,0.22613614797592163,False,1
2,0.9970070719718933,True,)
1,0.9252376556396484,True,(
86,0.7717313170433044,True,\in
50,0.6918899416923523,False,f
27,0.31506550312042236,True,A
37,0.23412223160266876,True,N
17,0.2272750735282898,False,0
32,0.9956113696098328,True,G
17,0.9932597279548645,True,0
62,0.9863482713699341,True,r
87,0.9427173137664795,True,\Delta
8,0.8862510323524475,False,+
60,0.9925748109817505,True,p
55,0.9895278811454773,True,k
41,0.9800142049789429,True,T
42,0.942747950553894,True,V
37,0.8854260444641113,True,N
13,0.8717151284217834,True,=
28,0.6279058456420898,True,B
100,0.9863877296447754,True,\sqrt
19,0.9784157872200012,True,2
99,0.9164170026779175,True,\sigma
13,0.8221036195755005,True,=
99,0.7755979299545288,True,\sigma
18,0.9992801547050476,True,1
2,0.9985881447792053,True,)
48,0.9970735311508179,True,d
51,0.99134361743927,True,g
38,0.9875062704086304,True,P
13,0.9421427249908447,True,=
15,0.9179019927978516,False,","
1,0.8995707631111145,True,(
58,0.7032289505004883,True,n
60,0.5675314664840698,True,p
47,0.5402613878250122,True,c
50,0.9640932083129883,True,f
50,0.9572180509567261,True,f
74,0.9560697674751282,False,\sin
39,0.9284139275550842,True,R
39,0.9197708368301392,True,R
74,0.9160952568054199,False,\sin
72,0.9037265777587891,True,\pi
19,0.8685484528541565,True,2
2,0.8363755941390991,True,)
9,0.8240121603012085,False,-
50,0.7836043238639832,True,f
19,0.7564316987991333,True,2
58,0.5258782505989075,False,n
53,0.4674394130706787,False,i
9,0.3895213305950165,False,-
18,0.37336745858192444,True,1
1,0.29163792729377747,True,(
39,0.2660224437713623,True,R
53,0.23963302373886108,False,i
9,0.21611429750919342,False,-
18,0.20516613125801086,False,1
58,0.9962248802185059,True,n
65,0.9910791516304016,True,u
84,0.9904922842979431,True,\lt
45,0.9873330593109131,True,a
9,0.9837775230407715,False,-
7,0.8381123542785645,True,|
18,0.8238593339920044,True,1
9,0.7347487211227417,False,-
58,0.3890824317932129,False,n
18,0.3691302537918091,False,1
17,0.3317844569683075,True,0
58,0.16218268871307373,False,n
20,0.9992388486862183,True,3
13,0.9831494688987732,True,=
39,0.8370278477668762,True,R
62,0.765823245048523,False,r
9,0.4377686083316803,False,-
16,0.15201301872730255,False,.
18,0.9356763362884521,False,1
18,0.9108235239982605,False,1
1,0.863709032535553,False,(
9,0.8497822284698486,False,-
18,0.79676353931427,False,1
18,0.7304080724716187,False,1
18,0.6820673942565918,False,1
50,0.6641792058944702,False,f
18,0.6395646929740906,False,1
19,0.6056531071662903,False,2
58,0.590259850025177,True,n
68,0.5771014094352722,True,x
58,0.5343073606491089,False,n
19,0.5005018711090088,False,2
1,0.4906783699989319,False,(
18,0.49053776264190674,False,1
68,0.48669561743736267,False,x
1,0.4705323278903961,False,(
9,0.4054853022098541,False,-
18,0.37095922231674194,False,1
9,0.35816583037376404,False,-
18,0.2862354815006256,False,1
18,0.269400954246521,False,1
9,0.2544077932834625,False,-
18,0.21688352525234222,False,1
18,0.2113555371761322,False,1
9,0.21009621024131775,False,-
18,0.17800746858119965,False,1
1,0.17633138597011566,False,(
68,0.1684950292110443,False,x
18,0.16510704159736633,False,1
19,0.1624826192855835,False,2
18,0.1582036018371582,False,1
18,0.15089762210845947,False,1
18,0.1495707929134369,False,1
18,0.1456296145915985,False,1
13,0.14371941983699799,False,=
52,0.1399298757314682,False,h
18,0.11911274492740631,False,1
13,0.11234744638204575,False,=
19,0.10993018001317978,False,2
18,0.10780137032270432,False,1
19,0.9996778964996338,True,2
13,0.9992445707321167,True,=
19,0.9979166388511658,True,2
66,0.986152172088623,True,v
19,0.9637816548347473,False,2
66,0.5313836336135864,True,v
21,0.9975550770759583,True,4
13,0.9894904494285583,True,=
36,0.9747728705406189,True,M
35,0.6968557834625244,True,L
60,0.69054114818573,False,p
9,0.5995953679084778,False,-
65,0.976927638053894,True,u
62,0.9198299050331116,False,r
9,0.8834231495857239,False,-
48,0.9959456324577332,True,d
2,0.9948065876960754,True,)
68,0.992760419845581,True,x
92,0.988606870174408,True,\int
1,0.988362729549408,True,(
49,0.9699370265007019,True,e
50,0.9468129277229309,True,f
46,0.8986262083053589,True,b
45,0.8932883143424988,True,a
36,0.8242985606193542,True,M
45,0.280545711517334,False,a
1,0.999301552772522,True,(
2,0.9974460601806641,True,)
63,0.9911763668060303,True,s
64,0.4271041452884674,True,t
74,0.9989325404167175,True,\sin
78,0.9987932443618774,True,\sum
50,0.9986169338226318,True,f
2,0.9969624876976013,True,)
68,0.9727327823638916,True,x
19,0.9676325917243958,True,2
100,0.9439592361450195,True,\sqrt
1,0.9416194558143616,True,(
18,0.9403411149978638,False,1
1,0.921359121799469,True,(
2,0.7786965370178223,True,)
55,0.7315105199813843,True,k
9,0.6959937214851379,True,-
18,0.6540704369544983,False,1
71,0.6430123448371887,True,\infty
19,0.5463362336158752,False,2
13,0.4725243151187897,False,=
13,0.4342394173145294,True,=
55,0.4080035090446472,True,k
19,0.2982565760612488,True,2
18,0.27566951513290405,False,1
2,0.9982484579086304,True,)
1,0.9868074059486389,True,(
60,0.9649174213409424,True,p
8,0.8812040686607361,False,+
13,0.8499041795730591,True,=
66,0.8403204083442688,False,v
8,0.8159245252609253,False,+
48,0.76894211769104,True,d
18,0.5101531744003296,False,1
33,0.974379301071167,True,H
32,0.9035879969596863,True,G
32,0.6895383596420288,True,G
1,0.9997989535331726,True,(
36,0.9856725931167603,True,M
2,0.9731568098068237,True,)
15,0.9472525119781494,True,","
28,0.9154233336448669,True,B
68,0.48894861340522766,False,x
72,0.9964615702629089,True,\pi
27,0.9888061285018921,True,A
39,0.943544864654541,True,R
39,0.8922173380851746,True,R
13,0.8468983173370361,True,=
45,0.7127244472503662,True,a
46,0.692352831363678,True,b
19,0.9651435613632202,True,2
70,0.9608209729194641,True,z
38,0.9534833431243896,False,P
22,0.5143570899963379,False,5
100,0.9995198249816895,True,\sqrt
60,0.9180265665054321,True,p
30,0.9107334017753601,True,E
21,0.91002357006073,True,4
57,0.8660523295402527,True,m
8,0.7825592756271362,True,+
19,0.7799362540245056,True,2
19,0.748782217502594,False,2
13,0.708128809928894,True,=
19,0.6381887793540955,True,2
19,0.48862379789352417,False,2
47,0.3181411027908325,True,c
47,0.2825644016265869,True,c
19,0.17219823598861694,False,2
1,0.9831792116165161,True,(
2,0.9799548983573914,True,)
2,0.9119628071784973,True,)
1,0.7871429920196533,True,(
47,0.76338130235672,False,c
8,0.7222884893417358,True,+
13,0.6851703524589539,True,=
18,0.6659994721412659,True,1
9,0.6310526132583618,False,-
30,0.5096534490585327,True,E
1,0.4178933799266815,False,(
1,0.3651067614555359,False,(
1,0.33758604526519775,True,(
18,0.2171209752559662,True,1
53,0.19432614743709564,False,i
19,0.11866546422243118,False,2
22,0.9989233613014221,True,5
82,0.963736891746521,True,\gt
19,0.9582810997962952,True,2
65,0.9235381484031677,True,u
20,0.896012008190155,True,3
9,0.77149498462677,False,-
9,0.6890454888343811,False,-
9,0.6655640602111816,True,-
18,0.6223522424697876,False,1
9,0.4744027853012085,False,-
8,0.4706502854824066,True,+
21,0.4301673173904419,True,4
65,0.2128974050283432,True,u
9,0.10040828585624695,False,-
39,0.993687093257904,True,R
48,0.9629632830619812,True,d
49,0.8699522614479065,True,e
41,0.9745213985443115,True,T
19,0.9664345979690552,True,2
22,0.9315394759178162,True,5
20,0.9224582314491272,True,3
35,0.9198374152183533,True,L
20,0.9176800847053528,True,3
15,0.7803119421005249,False,","
26,0.770492672920227,True,9
20,0.6082490086555481,True,3
18,0.5704834461212158,True,1
9,0.4197685718536377,False,-
18,0.3183962106704712,False,1
13,0.31811872124671936,True,=
9,0.29117295145988464,False,-
47,0.937127947807312,False,c
46,0.9347376823425293,True,b
19,0.9099736213684082,True,2
8,0.8224072456359863,True,+
40,0.766128420829773,True,S
9,0.7322015166282654,False,-
9,0.6102860569953918,False,-
47,0.5462033748626709,True,c
45,0.5245532989501953,True,a
13,0.47436806559562683,True,=
62,0.4142659604549408,True,r
9,0.24195127189159393,False,-
9,0.13671231269836426,False,-
17,0.9850596189498901,True,0
6,0.9723385572433472,True,\}
50,0.9680355787277222,True,f
1,0.963094174861908,True,(
2,0.5060901641845703,True,)
37,0.37589845061302185,True,N
13,0.3687170743942261,True,=
35,0.3317248523235321,True,L
5,0.13047510385513306,True,\{
18,0.9992239475250244,True,1
9,0.930105447769165,False,-
61,0.9283246397972107,True,q
49,0.9204636812210083,True,e
13,0.8178185224533081,True,=
60,0.8141434788703918,True,p
60,0.6940364837646484,True,p
9,0.4040238559246063,False,-
26,0.11769894510507584,False,9
2,0.9985394477844238,True,)
27,0.9854505062103271,True,A
39,0.9809746146202087,True,R
17,0.9790830016136169,True,0
1,0.8532213568687439,True,(
15,0.7697490453720093,True,","
15,0.7106544971466064,True,","
17,0.6690370440483093,False,0
1,0.9996011853218079,True,(
69,0.9694660902023315,True,y
13,0.8467899560928345,False,=
90,0.8428420424461365,True,\beta
8,0.8343745470046997,False,+
28,0.8111055493354797,True,B
2,0.6896770596504211,True,)
9,0.6317924857139587,False,-
58,0.6208305954933167,False,n
8,0.5637139678001404,False,+
10,0.5559412837028503,False,\times
9,0.45255184173583984,False,-
60,0.3867809772491455,False,p
58,0.35949504375457764,True,n
62,0.3182065784931183,True,r
98,0.274032324552536,False,\prime
19,0.25812020897865295,False,2
98,0.17878423631191254,False,\prime
9,0.12607522308826447,False,-
1,0.9998645782470703,True,(
2,0.9993822574615479,True,)
29,0.986106276512146,False,C
72,0.9776305556297302,True,\pi
17,0.9554881453514099,True,0
69,0.9669760465621948,True,y
48,0.9517569541931152,True,d
70,0.8789666295051575,True,z
69,0.8703798055648804,True,y
69,0.8626543879508972,True,y
68,0.8174319863319397,False,x
48,0.7202996611595154,True,d
10,0.6842100620269775,False,\times
8,0.6777415871620178,False,+
48,0.6608811616897583,True,d
13,0.6342331767082214,False,=
8,0.5413760542869568,True,+
19,0.4818776249885559,False,2
21,0.39655831456184387,False,4
19,0.31409910321235657,False,2
19,0.29120659828186035,False,2
21,0.19634708762168884,False,4
66,0.18588678538799286,False,v
2,0.9997084736824036,True,)
67,0.9248263835906982,True,w
47,0.856434166431427,True,c
1,0.9866486191749573,False,(
35,0.9804061651229858,True,L
35,0.9567763209342957,True,L
12,0.861400842666626,True,/
88,0.8444133996963501,True,\log
2,0.6201943755149841,True,)
19,0.9904991984367371,True,2
62,0.8531450033187866,True,r
62,0.7030450105667114,True,r
9,0.6434004902839661,True,-
18,0.3203065097332001,False,1
18,0.1094888299703598,False,1
1,0.1051570326089859,False,(
18,0.999674916267395,True,1
17,0.9976179003715515,True,0
34,0.97880619764328,True,I
13,0.8397636413574219,True,=
1,0.999876856803894,True,(
1,0.9203330874443054,False,(
29,0.8074995875358582,False,C
18,0.7633437514305115,True,1
13,0.622351884841919,True,=
32,0.5971769690513611,True,G
2,0.15114974975585938,True,)
74,0.9883963465690613,True,\sin
34,0.9794080257415771,True,I
48,0.9543640613555908,True,d
76,0.9289070963859558,True,\theta
34,0.865899384021759,True,I
18,0.8564102649688721,False,1
55,0.8156604170799255,True,k
48,0.5480528473854065,True,d
13,0.44698747992515564,False,=
19,0.9990963935852051,True,2
33,0.9662961363792419,True,H
52,0.5333454608917236,False,h
18,0.24019023776054382,False,1
76,0.991938054561615,True,\theta
74,0.9820491671562195,True,\sin
66,0.9650896191596985,True,v
1,0.945543110370636,False,(
9,0.5437405705451965,True,-
16,0.5262495875358582,False,.
64,0.40932515263557434,False,t
63,0.10002068430185318,True,s
83,0.9447181820869446,True,\leq
8,0.7512171864509583,True,+
7,0.7226030230522156,False,|
7,0.6949074864387512,False,|
9,0.6060143113136292,False,-
19,0.5973149538040161,False,2
69,0.5945513844490051,False,y
18,0.5270432233810425,False,1
18,0.5195648074150085,False,1
18,0.4760296046733856,False,1
68,0.3786124587059021,True,x
7,0.3644678592681885,False,|
13,0.3588182330131531,False,=
19,0.3052160441875458,False,2
9,0.2734453082084656,False,-
18,0.27275195717811584,False,1
9,0.2557327449321747,False,-
9,0.2538743317127228,False,-
9,0.13029608130455017,False,-
19,0.10751188546419144,False,2
18,0.9998869895935059,True,1
18,0.9357538819313049,True,1
39,0.9150087237358093,True,R
40,0.8911315202713013,True,S
58,0.865648090839386,True,n
10,0.8006004095077515,True,\times
9,0.2715301215648651,False,-
45,0.9891729354858398,True,a
18,0.986611008644104,True,1
34,0.9635615944862366,True,I
57,0.9364861249923706,True,m
68,0.6024317145347595,True,x
19,0.9891266226768494,True,2
17,0.9770539402961731,True,0
39,0.9724574089050293,True,R
51,0.9690481424331665,True,g
9,0.9614168405532837,False,-
39,0.9313971400260925,True,R
53,0.8667071461677551,False,i
18,0.8545740246772766,True,1
13,0.8118404150009155,True,=
9,0.6788814663887024,True,-
9,0.661379873752594,False,-
2,0.6247298717498779,False,)
9,0.5652384161949158,False,-
18,0.37609121203422546,False,1
45,0.998915433883667,True,a
45,0.9988610744476318,True,a
19,0.8834402561187744,True,2
13,0.8798303008079529,True,=
19,0.7115761041641235,True,2
18,0.6794440746307373,False,1
36,0.6267147064208984,True,M
36,0.576494038105011,True,M
8,0.5748405456542969,True,+
18,0.47166708111763,False,1
36,0.42413151264190674,True,M
9,0.3872208893299103,False,-
18,0.3479958772659302,False,1
18,0.2059916853904724,False,1
18,0.10086588561534882,False,1
13,0.9976801872253418,True,=
65,0.9871528744697571,True,u
39,0.9849981665611267,True,R
53,0.9527667164802551,True,i
13,0.9976850748062134,True,=
65,0.9960001111030579,True,u
68,0.8686009049415588,True,x
13,0.9878182411193848,True,=
47,0.9804202318191528,True,c
57,0.9726898074150085,True,m
68,0.9695644974708557,True,x
57,0.9395420551300049,True,m
9,0.6390782594680786,False,-
62,0.5455135703086853,False,r
65,0.3869796395301819,True,u
45,0.3799324333667755,True,a
65,0.3557378649711609,False,u
49,0.35357698798179626,True,e
18,0.13999652862548828,False,1
74,0.13222911953926086,False,\sin
57,0.98972088098526,True,m
50,0.8047996163368225,True,f
4,0.5953030586242676,False,]
8,0.9367638826370239,True,+
2,0.931124746799469,True,)
70,0.8917180299758911,True,z
50,0.8688170909881592,True,f
2,0.8162480592727661,True,)
1,0.8145148158073425,True,(
70,0.743584156036377,True,z
13,0.7167380452156067,False,=
1,0.709962785243988,True,(
8,0.6499702334403992,True,+
19,0.5648744106292725,False,2
9,0.5323371291160583,False,-
70,0.495288610458374,True,z
46,0.4036497175693512,True,b
2,0.38622429966926575,True,)
19,0.3773808479309082,False,2
8,0.33828023076057434,False,+
9,0.29821038246154785,False,-
9,0.2781946063041687,False,-
70,0.2556142210960388,False,z
17,0.21011313796043396,False,0
23,0.14061777293682098,False,6
2,0.1352766901254654,False,)
70,0.1285630166530609,False,z
8,0.12835803627967834,False,+
20,0.1252269595861435,False,3
18,0.10834389925003052,False,1
9,0.9410166144371033,True,-
18,0.6006122827529907,True,1
95,0.5781471133232117,True,\mu
9,0.5776498317718506,False,-
95,0.5033634901046753,True,\mu
9,0.12862305343151093,False,-
8,0.9924397468566895,True,+
2,0.9902704954147339,True,)
95,0.983151912689209,True,\mu
1,0.9761037230491638,True,(
0,0.4421255886554718,False,!
67,0.982591986656189,True,w
49,0.9652324318885803,True,e
1,0.8521267175674438,False,(
100,0.8316549062728882,True,\sqrt
19,0.8293020725250244,True,2
18,0.8118940591812134,False,1
8,0.8072389960289001,True,+
67,0.5867682695388794,True,w
13,0.5230626463890076,True,=
45,0.49266859889030457,True,a
2,0.4332714378833771,True,)
45,0.41628819704055786,True,a
20,0.40747806429862976,True,3
67,0.3639276921749115,False,w
9,0.35745969414711,True,-
68,0.2441287636756897,False,x
9,0.1827652007341385,False,-
22,0.10965581238269806,False,5
69,0.9986037611961365,True,y
69,0.9982251524925232,True,y
